PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	FITZ, HC; WIEGERT, RG				Fitz, Harold/D-9517-2012				UTILIZATION OF THE INTERTIDAL ZONE OF A SALT-MARSH BY THE BLUE-CRAB CALLINECTES-SAPIDUS - DENSITY, RETURN FREQUENCY, AND FEEDING-HABITS								MARINE ECOLOGY PROGRESS SERIES				76	3			249	260		10.3354/meps076249				OCT 1991	1991	The extent to which the blue crab Callinectes sapidus utilizes resources within the intertidal zone of salt marshes has not been quantified in a rigorous manner. In the salt marshes of Sapelo Island, Georgia (USA), we sampled blue crabs using block nets as the crabs moved out of defined intertidal areas, determining the timing and extent of movement into, and feeding habits within, intertidal habitats. Blue crabs were absent or had an extremely low density within an intertidal marsh impoundment during winter, when water temperature was below ca 15-degrees-C. Juveniles less-than-or-equal-to 80 mm carapace width started moving into the intertidal zone in March or April, but the intertidal density of blue crabs was dominated by larger juveniles and adults (> 80 mm) throughout the summers of the 2.5 yr study (March 1985 to August 1987). Densities were not large, peaking at 40 to 50 crabs ha-1 (of total area sampled) during September. A non-impounded site located in a different local region had similar total densities to those of the impoundment, but had significantly more juveniles less-than-or-equal-to 80 mm. Comparison of the size frequency distributions of blue crabs captured in the non-impounded intertidal area and in a nearby subtidal creek showed that all sizes of crabs (greater-than-or-equal-to 35 mm) moved into the intertidal zone of the marsh during the summer in approximate proportion to their abundance within the source (subtidal) population. On a shorter time scale during May-June, we captured more crabs in the impoundment during daytime vs nocturnal high tides. The extent of tidal inundation did not appear to greatly affect abundance here, although abundance during the lowest of the tidal heights was somewhat less than that during intermediate and high tidal heights. The principal prey consumed by relatively large (mostly > 100 mm) blue crabs within the study zone were natant fishes (38%) and resident non-portunid crabs (43%). Shrimp and similar crustaceans formed 12% of the diet; other invertebrates such as gastropods and annelids a very small portion, Returns of individual blue crabs to the same intertidal marsh zone primarily occurred within 10 d of their initial capture, after which they apparently emigrated from the local area. This study provides the most complete synthesis available of the timing and extent to which blue crabs use the intertidal habitat of the salt marsh.									53	0	0	0	43	1	54			0171-8630			WOS:A1991GM74500004		
J	Ineich, I.; Bonnet, X.; Brischoux, F.; Kulbicki, M.; Seret, B.; Shine, R.				SERET, bernard/S-6794-2019; Shine, Richard/B-8711-2008	Kulbicki, Michel/0000-0003-1258-5061; Bernard, Seret/0000-0003-2029-8740; Bonnet, Xavier/0000-0001-6150-8199			Anguilliform fishes and sea kraits: neglected predators in coral-reef ecosystems								MARINE BIOLOGY				151	2			793	802		10.1007/s00227-006-0527-6				APR 2007	2007	Despite intensive sampling efforts in coral reefs, densities and species richness of anguilliform fishes (eels) are difficult to quantify because these fishes evade classical sampling methods such as underwater visual census and rotenone poisoning. An alternative method revealed that in New Caledonia, eels are far more abundant and diverse than previously suspected. We analysed the stomach contents of two species of sea snakes that feed on eels (Laticauda laticaudata and L. saintgironsi). This technique is feasible because the snakes return to land to digest their prey, and (since they swallow their prey whole) undigested food items are identifiable. The snakes' diet consisted almost entirely (99.6%) of eels and included 14 species previously unrecorded from the area. Very large populations of snakes occur in the study area (e.g. at least 1,500 individuals on a small coral islet). The snakes capture approximately 36,000 eels (972 kg) per year, suggesting that eels and snakes play key roles in the functioning of this reef ecosystem.									41	1	0	0	38	0	41			0025-3162	1432-1793		WOS:000245125400035		
J	Hayashi, F								Life cycle of Protohermes immaculatus (Megaloptera: Corydalidae) accelerated by warm water overflowing dam								AQUATIC INSECTS				18	2			101	110		10.1080/01650429609361609				1996	1996	The effect of a dam on the life history of the dobsonfly Protohermes immaculatus was examined by comparing two neighbouring streams with and without a dam on the small island Tokunoshima, southern Japan. Because the dam drains off surface water the temperature is increased downstream. The accumulated annual temperature above 12 degrees C, the threshold for larval moulting, was 2400 degree-days in the natural stream, but 3300 degree-days downstream of the dam. Although the density of small prey (< 0.8 mm in width) was lower below the dam, large prey density (> 0.8 mm width) which is the important prey category for this size-selective predator did not differ between the two streams. The larval period was 2 years in the natural stream. However, it was reduced to 1 year, and slightly smaller adults emerged, below the dam. Thus, temperature greatly affected the larval growth rate of P. immaculatus, and slightly altered their body size at maturity.									1	0	0	0	1	0	1			0165-0424			WOS:A1996UL62700003		
J	Villarroel, E; Buitrago, E; Lodeiros, C				Lodeiros, Cesar/I-3770-2012	Lodeiros, Cesar/0000-0001-9598-2235			Identification of environmental factors affecting growth and survival of the tropical oyster Crassostrea rhizophorae in suspended culture in the Golfo de Cariaco, Venezuela								REVISTA CIENTIFICA-FACULTAD DE CIENCIAS VETERINARIAS				14	1			28	35						JAN-FEB 2004	2004	It was evaluated the growth and survival of Crassostrea rhizophorae juveniles (30 mm) in suspended culture in relation with environmental factors in Golfo de Cariaco, Venezuela, during six months (june-november 2002), in the period of discontinued upwelling and water stratification. Juveniles were maintained in enclosures with 100 individuals suspended to long line at 2-3 m from the surface. The oysters were analyzed monthly determining shell dimensions and dry mass of shell, and soft body, and fouling organisms on shells. Temperature was continually recorded with electronic thermographs and food availability (total and organic seston and phytoplanktonic biomass), oxygen concentration and salinity were determinated weekly. The 15-mm increase in shell height and the 70% of survival suggest a low culture feasibility of C. rhizophorae in Golfo de Cariaco (Turpialito locality). Slow growth rates were related to low food availability, mainly phytoplanktonic biomass. Fouling in enclosures and on shells, in addition to predation, principally by Cymatium spp. gastropods, were negative factors for culture. Reproduction could be an endogenous factor that affects somatic growth. Studies of growth and survival in continuing upwelling period (january-june), where food availability is high, as well as studies of fouling and predation influences are necessary to establish strategies for the C. rhizophorae culture in the Golfo de Cariaco.									8	0	0	0	9	8	14			0798-2259			WOS:000220263600005		
J	Taipale, Sami J.; Aalto, Sanni L.; Galloway, Aaron W. E.; Kuoppamaki, Kirsi; Nzobeuh, Polain; Peltomaa, Elina				Taipale, Sami/AAO-3492-2020; Kuoppamaki, Kirsi/E-8699-2015	Kuoppamaki, Kirsi/0000-0002-6703-4024; Galloway, Aaron/0000-0001-7826-299X; Peltomaa, Elina/0000-0002-2858-8358; Aalto, Sanni L/0000-0002-6724-2632			Eutrophication and browning influence Daphnia nutritional ecology								INLAND WATERS				9	3			374	394		10.1080/20442041.2019.1574177				JUL 3 2019	2019	Climate change and land-use practices can enhance lake eutrophication and browning, which influence phytoplankton composition by decreasing the availability of food high in nutritional quality (algae) and increasing the abundance of low-quality food (terrestrial detritus, bacteria) for herbivorous zooplankton. Nutritionally valuable algae for zooplankton are rich in essential biomolecules such as amino acids, polyunsaturated fatty acids (PUFAs), sterols, and phosphorus. We performed laboratory experiments and showed a stronger positive relationship between zooplankton (Daphnia) cumulative offspring number and availability of high-quality algae (Cryptophytes: Rhodomonas/Cryptomonas; and Chrysophytes: Mallomonas) than with intermediate-quality (Chlorophytes: Acutodesmus) or poor-quality (Dinoflagellates: Peridinium) algae. The higher cumulative offspring number of Daphnia was a result of higher amounts of total omega-3 and omega-6 PUFA, proteins, sterols, and amino acids in the algal diets. The experiments also showed that even a small addition of high-quality algae (Rhodomonas) to intermediate-quality (Acutodesmus) or low-quality (bacteria, heterotrophic nanoflagellates, or terrestrial organic matter) diets can enhance the Daphnia cumulative offspring production. Our carbon mass balance calculation for a eutrophic clearwater lake and an oligotrophic polyhumic lake showed that the abundance of high-quality phytoplankton (cryptophytes, chrysophytes, diatoms) among total particulate organic carbon was minor (8.7% [SD 2.4%] and 6.5% [7.0%]). We modeled Daphnia diets (i.e., resource assimilation) using a fatty acid mixing model. Our analyses showed that Daphnia were able to locate high-quality algae (cryptophytes, chrysophytes, and diatoms) more effectively during cyanobacteria blooms in a eutrophic lake (55% [SD 12%]) than in a polyhumic lake (25% [10%]). Nevertheless, our results show that intense eutrophication and browning diminish assimilation of high quality algae, limiting Daphnia biomass production.									4	0	0	0	2	0	4			2044-2041	2044-205X		WOS:000490984200011		
J	Donohue, Ian; Petchey, Owen L.; Kefi, Sonia; Genin, Alexandre; Jackson, Andrew L.; Yang, Qiang; O'Connor, Nessa E.				Jackson, Andrew L/D-3441-2009; Petchey, Owen/D-8851-2011	Jackson, Andrew L/0000-0001-7334-0434; Petchey, Owen/0000-0002-7724-1633; O'Connor, Nessa/0000-0002-3133-0913; Donohue, Ian/0000-0002-4698-6448; Genin, Alexandre/0000-0002-3333-1338; Kefi, Sonia/0000-0002-9678-7770			Loss of predator species, not intermediate consumers, triggers rapid and dramatic extinction cascades								GLOBAL CHANGE BIOLOGY				23	8			2962	2972		10.1111/gcb.13703				AUG 2017	2017	Ecological networks are tightly interconnected, such that loss of a single species can trigger additional species extinctions. Theory predicts that such secondary extinctions are driven primarily by loss of species from intermediate or basal trophic levels. In contrast, most cases of secondary extinctions from natural systems have been attributed to loss of entire top trophic levels. Here, we show that loss of single predator species in isolation can, irrespective of their identity or the presence of other predators, trigger rapid secondary extinction cascades in natural communities far exceeding those generally predicted by theory. In contrast, we did not find any secondary extinctions caused by intermediate consumer loss. A food web model of our experimental system-a marine rocky shore community-could reproduce these results only when biologically likely and plausible nontrophic interactions, based on competition for space and predator-avoidance behaviour, were included. These findings call for a reassessment of the scale and nature of extinction cascades, particularly the inclusion of nontrophic interactions, in forecasts of the future of biodiversity.									16	0	0	0	14	0	16			1354-1013	1365-2486		WOS:000404863300003	28346736	
J	Bustos, A.; Rodriguez, D.; Cure, J. R.; Cantor, F.					Cantor Rincon, Fernando/0000-0001-8529-4025			A Simulation Model of the Mass Rearing of Tetranychus urticae Koch (Acari: Tetranychidae) on Beans								NEOTROPICAL ENTOMOLOGY				45	3			291	299		10.1007/s13744-016-0366-1				JUN 2016	2016	The supply of predatory mites as natural enemies is a key component to guarantee the success of biological pest control programs as alternatives to chemical control in commercial crops. To meet the demand for a supply of biologicals, the mass rearing of natural enemies is an option, and the first step must be to develop a standardized system that maximizes the production of prey. One choice for this first step is to use simulation models that can evaluate scenarios that are difficult or complex to address experimentally. In this work, a model was developed to evaluate the current management conditions for the mass rearing of the pest mite Tetranychus urticae Koch. Our aim was to identify alternative scenarios to maximize mite production through mass rearing that could be evaluated in real systems. We assumed that populations of T. urticae were regulated by the conditions of supply-demand theory and modeled the age structure, temperature effects, and individual phenology of T. urticae. The supply-demand theory of resources was used to regulate populations, which involved structured ages and temperature effects for the different stages in the development of individuals. We used the functional response and the paradigm of metabolic pool models to describe resource acquisition and allocation. We demonstrated that 7- to 14-day-old plants infested with 45 or 62 T. urticae/plant could reach 25,000 individuals/plant, being 50% of these preys at the preferred stages by the predator Phytoseiulus persimilis Athias-Henriot. Our theoretical model requires validation in experimental/real systems of mass rearing to better verify the validity of all of the parameters and predictions before commercial implementation.									2	0	0	0	2	0	2			1519-566X	1678-8052		WOS:000376480000009	26943232	
J	Grigor, Jordan J.; Marais, Ariane E.; Falk-Petersen, Stig; Varpe, Oystein				Varpe, Oystein/B-9693-2008	Varpe, Oystein/0000-0002-5895-6983; Grigor, Jordan/0000-0001-8227-0773			Polar night ecology of a pelagic predator, the chaetognath Parasagitta elegans								POLAR BIOLOGY				38	1	SI		87	98		10.1007/s00300-014-1577-8				JAN 2015	2015	The annual routines and seasonal ecology of herbivorous zooplankton species are relatively well known due to their tight coupling with their pulsed food source, the primary production. For higher trophic levels of plankton, these seasonal interactions are less well understood. Here, we study the mid-winter feeding of chaetognaths in high-Arctic fjord ecosystems. Chaetognaths are planktivorous predators which comprise high biomass in high-latitude seas. We investigated the common species Parasagitta elegans around the Svalbard archipelago (78-81A degrees N) during the winters of 2012 and 2013. Our samples consisted of individuals (body lengths 9-55 mm) from three fjords, which were examined for gut contents (n = 903), stable isotopes, fatty acid composition, and maturity status (n = 352). About a quarter of the individuals contained gut contents, mainly lipid droplets and chitinous debris, whilst only 4 % contained identifiable prey, chiefly the copepods Calanus spp. and Metridia longa. The delta N-15 content of P. elegans, and its average trophic level of 2.9, confirmed its carnivorous position and its fatty acid profile [in particular its high levels of 20:1(n-9) and 22:1(n-11)] confirmed carnivory on Calanus. Observations of undeveloped gonads in many of the larger P. elegans, and the absence of small individuals < 10 mm, suggested that reproduction had not started this early in the year. Its average feeding rate across fjords and years was 0.12 prey ind.(-1) day(-1), which is low compared to estimates of spring and summer feeding in high-latitude environments. Our findings suggest reduced feeding activity during winter and that predation by P. elegans had little impact on the mortality of copepods.									17	1	1	0	14	0	19			0722-4060	1432-2056		WOS:000348216800009		
J	Temming, A; Herrmann, JP								Gastric evacuation in horse mackerel. I. The effects of meal size, temperature and predator weight								JOURNAL OF FISH BIOLOGY				58	5			1230	1245		10.1006/jfbi.2000.1531				MAY 2001	2001	Gastric evacuation experiments were performed on horse mackerel Trachurus trachurus. A nearly full matrix experimental design with respect to the variables predator weight (< 10-400 g) meal size (up to 7.8% body weight) and temperature ( 10-20 degrees C) was covered with 0-group smelt Osmerus eperlanus as prey. A general evacuation model without meal size as a variable was fitted to the data on wet weights as well as on dry weights by means of non-linear regression technique Two methods of data transformation, relative data and square root transformation, were applied to improve variance homogeneity. The most reliable model fit was achieved on dry weight data applying the square root transformation technique:S-t=[S-0(0.31) - 0.109t W-0.248 e(0.0321)](3.23)where S-t=stomach content (g wet weight) at time t after ingestion. S-0=the initial meal size, W=predator (g wet weight). and T=temperature. The estimated coefficient of the exponential temperature function, delta =0.032, corresponds to a Q(10) value of 1.4 which is outstandingly low in comparison with results on other species. However additional experiments to determine maximum daily food rations indicated that appetite in contrast to gastric evacuation is strongly temperature dependent. (C) 2001 The Fisheries Society of the British Isles.									37	1	0	0	33	0	38			0022-1112			WOS:000168736900004		
J	STAMP, NE; BOWERS, MD				Stamp, Nancy E/C-3806-2011	BOWERS, M/0000-0002-5697-888X			VARIATION IN FOOD QUALITY AND TEMPERATURE CONSTRAIN FORAGING OF GREGARIOUS CATERPILLARS								ECOLOGY				71	3			1031	1039		10.2307/1937371				JUN 1990	1990										109	0	3	0	103	1	113			0012-9658	1939-9170		WOS:A1990DF09100017		
J	Alonzo, SH; Mangel, M								Survival strategies and growth of krill: avoiding predators in space and time								MARINE ECOLOGY PROGRESS SERIES				209				203	217		10.3354/meps209203				2001	2001	Although Antarctic krill live in a relatively harsh and variable environment, they are extremely abundant and occur across a wide geographic range. Krill are also the dominant prey item for a variety of predators ranging from fish to whales. Thus, krill Life histories and survival strategies represent an interesting and biologically relevant theoretical question: How do krill survive and what makes them so successful? The factors that influence krill size and spatial distributions and life-history patterns are not generally understood. We present a conceptual framework for studying krill life histories and patterns of distribution. This approach uses what is known about krill physiology and environmental conditions within an evolutionary framework to increase our understanding of hill distributions and abundance. Using a dynamic state-variable model, we determined the factors predicted to affect the distribution of krill among habitats and feeding behavior of krill. Habitats vary in their associated survival, predation risk, food availability, and metabolic costs. Existing data on variation in temperature, phytoplankton abundance, metabolic costs, growth rates and predator behavior are used to parameterize the model. The model predicts that krill will shrink when experiencing extreme temperatures or food deprivation (under negative energy budgets), but we also predict that krill may shrink due to predation risk (under positive energy budgets). Furthermore, predation patterns are predicted to strongly influence krill size and spatial distributions. If predation risk is size-dependent, krill are predicted to shrink between reproductive events which reduces predation. Differences between habitats in predation risk may cause krill, to shift away from risky habitats even if this slows growth. In the presence of predation risk when feeding, krill are predicted to experience a tradeoff between growth and survival and shift their feeding behavior and habitat distribution accordingly. Differences between habitats in water temperature and travel costs are also predicted to cause size-dependent shifts in habitat use and migration behavior. Our results reinforce the importance of predator behavior on krill life histories, growth, and distributions. Patterns of predation risk may be the key to understanding krill distribution in space, time and size.									36	0	1	0	31	0	37			0171-8630			WOS:000166834500017		
J	Scheffer, Annette; Trathan, Philip N.; Edmonston, Johnnie G.; Bost, Charles-Andre								Combined influence of meso-scale circulation and bathymetry on the foraging behaviour of a diving predator, the king penguin (Aptenodytes patagonicus)								PROGRESS IN OCEANOGRAPHY				141				1	16		10.1016/j.pocean.2015.10.005				FEB 2016	2016	Investigating the responses of marine predators to environmental features is of key importance for understanding their foraging behaviour and reproductive success. In this study we examined the foraging behaviour of king penguins breeding at Kerguelen (southern Indian Ocean) in relation to oceanographic and bathymetric features within their foraging ambit. We used ARGOS and Global Positioning System tracking together with Time-Depth-Temperature-Recorders (TDR) to follow the at-sea movements of incubating and brooding king penguins. Combining the penguin behaviour with oceanographic data at the surface through satellite data and at depth through in-situ recordings by the TDRs enabled us to explore how these predators adjusted their horizontal and vertical foraging movements in response to their physical environment. Relating the observed behaviour and oceanographic patterns to local bathymetry lead to a comprehensive picture of the combined influence of bathymetry and meso-scale circulation on the foraging behaviour of king penguins.During both breeding stages king penguins foraged in the area to the south-east of Kerguelen, where they explored an influx of cold waters of southern origin interacting with the Kerguelen Plateau bathymetry. Foraging in the Polar Front and at the thermocline was associated with high prey capture rates. However, foraging trip orientation and water mass utilization suggested that bathymetrically entrained cold-water features provided the most favourable foraging locations. Our study explicitly reports the exploration of bathymetry-related oceanographic features by foraging king penguins. It confirms the presence of Areas of Ecological Significance for marine predators on the Kerguelen Plateau, and suggests the importance of further areas related to the cold-water flow along the shelf break of the Kerguelen Plateau. (C) 2015 Elsevier Ltd. All rights reserved.									9	0	0	0	6	0	9			0079-6611			WOS:000378101200001		
J	Vlietstra, Lucy S.								Seasonal Abundance of the Ctenophore Mnemiopsis leidyi in Relation to Water Temperature and Other Zooplankton in the Thames River Estuary, Connecticut								NORTHEASTERN NATURALIST				21	3			397	418		10.1656/045.021.0307				SEP 2014	2014	I examined seasonal patterns in the abundance of the ctenophore Mnemiopsis leidyi (Atlantic Comb Jelly) to determine whether unusually early ctenophore blooms occur outside the range in which they were originally reported (Narragansett Bay, RI) and whether ctenophore abundance is correlated with sea surface temperature (SST) or with declines in zooplankton prey. Sampling was conducted from 23 April to 16 November 2004 in the Thames River Estuary, CT. Adult (>= 1 cm) ctenophores first appeared in the estuary on 20 May 2004, with a seasonal peak in mean (+/- SD) density (9.9 +/- 2.5 individuals m(-3), n = 7 stations) and biovolume (26.6 +/- 9.9 m(-3), n = 7 stations) on 9 July 2004. Adult Atlantic Comb Jelly abundance was positively correlated with SST, but only during the spring and early summer. Food availability also likely played an important role in ctenophore-population growth early in the year. However. I observed a delay between copepod density and ctenophore biovolume, possibly due to unusually cold winter temperatures that reduced ctenophore survivorship in the months preceding the study. Ctenophore diets in 2004 consisted primarily of copepods. I observed an inverse correlation between ctenophore biovolume and copepod density, but my data suggest that adult Atlantic Comb Jellies consumed only 0.0-2.2% of the copepod standing stock per day. Overall, my results arc consistent with the hypothesis that early summer ctenophore blooms occured over a relatively large spatial scale; however, trophic impacts in the Thames River Estuary in 2004 appeared to be relatively low.									1	0	0	0	1	0	1			1092-6194	1938-5307		WOS:000342488400010		
J	PATALAS, K; SALKI, A								EFFECTS OF IMPOUNDMENT AND DIVERSION ON THE CRUSTACEAN PLANKTON OF SOUTHERN INDIAN LAKE								CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES				41	4			613	637		10.1139/f84-074				1984	1984										27	1	0	0	28	0	32			0706-652X			WOS:A1984SU52800007		
J	FUIMAN, LA				Fuiman, Lee A/L-9514-2017	Fuiman, Lee A/0000-0003-2667-2684			INFLUENCE OF TEMPERATURE ON EVASIVE RESPONSES OF ATLANTIC HERRING LARVAE ATTACKED BY YEARLING HERRING, CLUPEA-HARENGUS L								JOURNAL OF FISH BIOLOGY				39	1			93	102		10.1111/j.1095-8649.1991.tb04344.x				JUL 1991	1991										21	0	0	0	21	0	22			0022-1112			WOS:A1991FW36900010		
J	Glazner, Rachael; Blennau, Jade; Armitage, Anna R.								Mangroves alter predator-prey interactions by enhancing prey refuge value in a mangrove-marsh ecotone								JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY				526						151336	10.1016/j.jembe.2020.151336				MAY 2020	2020	Black mangroves (Avicennia germinans) are becoming more common along the edges of their range, potentially displacing salt marsh vegetation in transition zones such as the Texas coast in the Gulf of Mexico (USA). Consequences of this shift on trophic interactions within wetland ecosystems are largely unknown. We investigated how increasing mangrove cover might alter predator-prey interactions involving an important consumer in coastal wetlands, blue crabs (Callinectes sapidus), and one of their key prey items, penaeid shrimp (Family Penaeidae). We conducted a series of mesocosm experiments to assess predation rates and prey refuge values in artificial vegetation (AV) matrices simulating flexible marsh grasses (e.g., Spartina patens, Distichlis spicata) and rigid mangrove pneumatophores (aerial root structures). In predation experiments within each of these AV matrices, blue crabs captured 50% fewer penaeid shrimp in the rigid mangrove treatment compared to the flexible marsh treatment, and time between captures was 83% longer among the simulated pneumatophores. In a prey refuge experiment that allowed both predator and prey to move freely among the AV matrices, penaeid shrimp occupied the rigid pneumatophore matrix 30% more often than the grass matrix when blue crabs were present but had no preference when the predator was absent. This study suggests that where A. germinans and marsh grasses co-occur, the mangroves may provide superior refuge for prey items such as penaeid shrimp. Pneumatophores will likely restrict the mobility of predators such as blue crabs, resulting in lower predation efficiency. These results suggest that as mangrove stands continue to increase in cover within mangrove-marsh ecotones, there are likely to be consequences for upper trophic level dynamics.									0	0	0	0	0	0	0			0022-0981	1879-1697		WOS:000528044300013		
J	Quillfeldt, Petra; Michalik, Andreas; Veit-Koehler, Gritta; Strange, Ian J.; Masello, Juan F.				Masello, Juan/C-7133-2009; Quillfeldt, Petra/A-9549-2009	Masello, Juan/0000-0002-6826-4016; Quillfeldt, Petra/0000-0002-4450-8688			Inter-annual changes in diet and foraging trip lengths in a small pelagic seabird, the thin-billed prion Pachyptila belcheri								MARINE BIOLOGY				157	9			2043	2050		10.1007/s00227-010-1472-y				SEP 2010	2010	Central place foragers are constrained in their foraging distribution by the necessity to return to their nest site at regular intervals. In many petrels that feed on patchily distributed prey from the sea surface over large foraging areas, alternating long and short foraging trips are used to balance the demands of the chick with the requirements of maintaining adult body condition. When the local conditions are favourable for prey density and quality, adults should be able to reduce the number of long foraging trips. We studied the flexibility in foraging trip lengths of a small pelagic petrel, the thin-billed prion Pachyptila belcheri, over three breeding seasons with increasingly favourable, cold-water conditions. During a warm-water influx in February 2006, chicks were fed less frequently and adults carried out foraging trips of up to 8 days. When conditions became more favourable with colder water temperatures in 2007 and 2008, thin-billed prions decreased trip lengths, more often attended their chick every day, and long foraging trips of six to eight days were not registered during 2008. Chick growth rates mirrored this, as chicks grew poorly during 2006, intermediate during 2007 and best during 2008. Thin-billed prions preyed mainly on squid during incubation and mainly on amphipods and euphausiids during chick-rearing. In the poorest season only, the diet was substantially supplemented with very small copepods. Together, the present results indicate that during warm-water conditions, thin-billed prions had difficulties in finding sufficient squid, amphipods or euphausiids and were forced to switch to lower trophic level prey, which they had to search for over large ocean areas.									18	0	0	0	17	0	19			0025-3162			WOS:000281012700013		
J	Rasher, Douglas B.; Hoey, Andrew S.; Hay, Mark E.				Hay, Mark E/D-9752-2011; Hoey, Andrew S/B-5457-2015	Hay, Mark E/0000-0002-6130-9349; Hoey, Andrew/0000-0002-4261-5594			Cascading predator effects in a Fijian coral reef ecosystem								SCIENTIFIC REPORTS				7						15684	10.1038/s41598-017-15679-w				NOV 16 2017	2017	Coral reefs are among Earth's best-studied ecosystems, yet the degree to which large predators influence the ecology of coral reefs remains an open and contentious question. Recent studies indicate the consumptive effects of large reef predators are too diffuse to elicit trophic cascades. Here, we provide evidence that such predators can produce non-consumptive (fear) effects that flow through herbivores to shape the distribution of seaweed on a coral reef. This trophic cascade emerged because reef topography, tidal oscillations, and shark hunting behaviour interact to create predictable "hot spots" of fear on the reef where herbivores withhold feeding and seaweeds gain a spatial refuge. Thus, in risky habitats, sharks can exert strong ecological impacts even though they are trophic generalists that rarely feed. These findings contextualize the debate over whether predators influence coral reef structure and function and move us to ask not if, but under what specific conditions, they generate trophic cascades.									26	0	0	0	24	0	26			2045-2322			WOS:000415282300003	29146986	
J	Shears, Nick T.; Ross, Philip M.								Toxic cascades: multiple anthropogenic stressors have complex and unanticipated interactive effects on temperate reefs								ECOLOGY LETTERS				13	9			1149	1159		10.1111/j.1461-0248.2010.01512.x				SEP 2010	2010	In a changing environment multiple anthropogenic stressors can have novel and non-additive effects on interacting species. We investigated the interactive effects of fishing and harmful algal blooms on the predator-sea urchin-macroalgae trophic cascade. Fishing of urchin predators had indirect negative effects on macroalgae, whereas blooms of epi-benthic dinoflagellates (Ostreopsis siamensis) were found to have strong negative effects on urchins and indirect positive effects on macroalgae. Based on these opposing effects, blooms were expected to counteract the cascading effects of fishing. However, a large bloom of Ostreopsis led to greater divergence in macroalgae abundance between reserve and fished sites, as urchins declined at reserve sites but remained stable at fished sites. This resulted from enhanced predation rates on bloom-affected urchins at reserve sites rather than direct lethal effects of Ostreopsis on urchins. We argue that interacting stressors can facilitate or attenuate trophic cascades depending on stressor intensity and complex non-lethal interactions.									49	0	0	0	47	0	50			1461-023X	1461-0248		WOS:000281134800009	20618840	
J	Lassus, Patrick; Amzil, Zouher; Baron, Regis; Sechet, Veronique; Barille, Laurent; Abadie, Eric; Bardouil, Michele; Sibat, Manoella; Truquet, Philippe; Berard, Jean-Baptiste; Gueguen, Marielle					sechet, veronique/0000-0002-7085-3215; Barille, Laurent/0000-0001-5138-2684; Sibat-dubois, manoella/0000-0001-5105-6467; ABADIE, Eric/0000-0001-9431-2010; Baron, Regis/0000-0002-0350-6838; Berard, Jean-Baptiste/0000-0001-7350-8006			Modelling the accumulation of PSP toxins in Thau Lagoon oysters (Crassostrea gigas) from trials using mixed cultures of Alexandrium catenella and Thalassiosira weissflogii								AQUATIC LIVING RESOURCES				20	1			59	67		10.1051/alr:2007016				JAN-MAR 2007	2007	In October and November 2003 a bloom of the toxic dinoflagellate Alexandrium catenella was observed in the North-east zone of Thau lagoon (French Mediterranean coast). Sea water samples were collected every hours to evaluate time-related variations of phytoplankton concentrations and to compare the relative ratio of A. catenella versus other phytoplankton species during the outbreak. From these observations, trials using recirculated sea water systems were performed to: i) evaluate the physiological effects on oyster of increasing proportions of A. catenella within a mixed microalgal diet where the non-toxic diatom Thalassiosira weissflogii was present at concentration: 1500 cells ml(-1), ii) compare the effect of two temperatures (12 degrees C and 18 degrees C) on paralytic toxin accumulation rates in oyster flesh by ion-pairing high performance liquid chromatography (IP-HPLC) detection, iii) analyse toxin biotransformation during the contamination process, iv) evaluate the role of the different types of oyster tissue on the bioaccumulation mechanism.The results showed: i) a significant e. ect of temperature increase on clearance rate and toxin uptake, ii) no detectable time-related effects of toxic algal food on pre-ingestion sorting or on toxin profiles in oyster flesh, iii) either negative or positive effects of A. catenella concentrations on toxin uptake ("threshold" effect), iv) high amounts of toxins in the digestive gland, accounting for more than 80% of overall shellfish toxicity. The daily amount of toxins (Q(tox)) taken up by each oyster was evaluated by means of a global one-compartment model. However a two-compartment model finally gave the best match with real contamination kinetics, since it integrated both toxins sequestered in oyster tissues and toxins moving in through the digestive tract.					Conference on New Developments in Coastal Environment ResearchConference on New Developments in Coastal Environment Research	JUN 26-28, 2006JUN 26-28, 2006		IFREMER Ctr Campus, Nantes, FRANCEIFREMER Ctr Campus, Nantes, FRANCE	31	0	0	0	29	0	31			0990-7440			WOS:000246570900007		
