PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Allan, Bridie J. M.; Domenici, Paolo; Watson, Sue Ann; Munday, Philip L.; McCormick, Mark I.				Munday, Philip/F-5443-2011; McCormick, Mark I/J-8301-2014; Watson, Sue-Ann/C-3172-2013	Munday, Philip/0000-0001-9725-2498; McCormick, Mark I/0000-0001-9289-1645; Watson, Sue-Ann/0000-0002-9818-7429			Warming has a greater effect than elevated CO2 on predator-prey interactions in coral reef fish								PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES				284	1857					20170784	10.1098/rspb.2017.0784				JUN 28 2017	2017	Ocean acidification and warming, driven by anthropogenic CO2 emissions, are considered to be among the greatest threats facing marine organisms. While each stressor in isolation has been studied extensively, there has been less focus on their combined effects, which could impact key ecological processes. We tested the independent and combined effects of short-term exposure to elevated CO2 and temperature on the predator-prey interactions of a common pair of coral reef fishes (Pomacentrus wardi and its predator, Pseudochromis fuscus). We found that predator success increased following independent exposure to high temperature and elevated CO2. Overall, high temperature had an overwhelming effect on the escape behaviour of the prey compared with the combined exposure to elevated CO2 and high temperature or the independent effect of elevated CO2. Exposure to high temperatures led to an increase in attack and predation rates. By contrast, we observed little influence of elevated CO2 on the behaviour of the predator, suggesting that the attack behaviour of P. fuscus was robust to this environmental change. This is the first study to address how the kinematics and swimming performance at the basis of predator-prey interactions may change in response to concurrent exposure to elevated CO2 and high temperatures and represents an important step to forecasting the responses of interacting species to climate change.									15	1	0	0	13	0	16			0962-8452	1471-2954		WOS:000405955900013	28659450	
J	Pistevos, Jennifer C. A.; Nagelkerken, Ivan; Rossi, Tullio; Olmos, Maxime; Connell, Sean D.				Pistevos, Jennifer C.A./J-1801-2015; Nagelkerken, Ivan/E-1093-2011; Olmos, Maxime/AAB-7504-2019; Connell, Sean D/A-8874-2008	Pistevos, Jennifer C.A./0000-0001-8081-7069; Nagelkerken, Ivan/0000-0003-4499-3940; Olmos, Maxime/0000-0002-0425-0600; Connell, Sean D/0000-0002-5350-6852; Rossi, Tullio/0000-0003-0461-554X			Ocean acidification and global warming impair shark hunting behaviour and growth								SCIENTIFIC REPORTS				5						16293	10.1038/srep16293				NOV 12 2015	2015	Alterations in predation pressure can have large effects on trophically-structured systems. Modification of predator behaviour via ocean warming has been assessed by laboratory experimentation and metabolic theory. However, the influence of ocean acidification with ocean warming remains largely unexplored for mesopredators, including experimental assessments that incorporate key components of the assemblages in which animals naturally live. We employ a combination of long-term laboratory and mesocosm experiments containing natural prey and habitat to assess how warming and acidification affect the development, growth, and hunting behaviour in sharks. Although embryonic development was faster due to temperature, elevated temperature and CO2 had detrimental effects on sharks by not only increasing energetic demands, but also by decreasing metabolic efficiency and reducing their ability to locate food through olfaction. The combination of these effects led to considerable reductions in growth rates of sharks held in natural mesocosms with elevated CO2, either alone or in combination with higher temperature. Our results suggest a more complex reality for predators, where ocean acidification reduces their ability to effectively hunt and exert strong top-down control over food webs.									58	1	0	0	52	0	59			2045-2322			WOS:000364451400001	26559327	
J	Hammock, Bruce G.; Hartman, Rosemary; Slater, Steven B.; Hennessy, April; Teh, Swee J.					Hartman, Rosemary/0000-0002-0642-183X			Tidal Wetlands Associated with Foraging Success of Delta Smelt								ESTUARIES AND COASTS				42	3			857	867		10.1007/s12237-019-00521-5				MAY 2019	2019	Delta smelt (Hypomesus transpacificus), an annual fish endemic to the San Francisco Estuary (SFE), is imperiled. One recovery strategy is to restore tidal wetlands, thereby increasing productivity and prey abundance. However, the link between tidal wetlands and foraging of delta smelt is not yet established. Using GIS, we quantified the area of tidal wetlands (km(2)) within a 2-km radius around sampling stations from which 1380 delta smelt were collected over 4years (2011-2015). We quantified stomach fullness, a metric of foraging success, for each fish and regressed it against tidal wetland area, turbidity, water temperature, and other factors known to influence foraging success of delta smelt. Stomach fullness increased with both increasing tidal wetland area and increasing water temperature and was reduced at turbidities >80NTU. Model estimates show that stomach fullness increased twofold from the minimum (0km(2)) to the maximum (4.89km(2)) tidal wetland area. Of this increase, 60% was due to increased predation on larval fish, while 40% was due to increased predation on zooplankton. Delta smelt collected from areas with the highest tidal wetland area were six times more likely to have a larval fish in their guts than those collected from areas with the lowest. Thus, tidal wetland appears to confer substantial benefits to the foraging success of delta smelt, mainly via increased predation on larval fish.									3	0	0	0	3	0	3			1559-2723	1559-2731		WOS:000463827200019		
J	Giebelhausen, B; Lampert, W								Temperature reaction norms of Daphnia magna: the effect of food concentration								FRESHWATER BIOLOGY				46	3			281	289		10.1046/j.1365-2427.2001.00630.x				MAR 2001	2001	1. The effects of temperature and food concentration on the fitness of Daphnia magna were tested in a 4 x 4 factorial flow-through design. Food ranged from 0.1 to 1.0 mg C L (-1) and temperature ranged from 15 to 30 degreesC.2. The juvenile growth rate (g(j)) was used to construct reaction norms for temperature at varying food concentrations. Two clones isolated from the same pond at different seasons did not differ with respect to their temperature responses. Reaction norms had the shape of an optimum curve with highest values around 20 degreesC. There was a significant temperature-food interaction as the temperature response was most pronounced when the food was not limiting.3. Differences in fitness were a consequence of different responses of physiological parameters to food and temperature. Age and size at first reproduction, as well as egg numbers, decreased with increasing temperature and decreasing food concentration.4. As the temperature effect was strongest at the highest food concentrations, it can be concluded that environmental warming may affect D. magna more through a temperature rise earlier in spring rather than in summer.									100	3	0	0	97	1	105			0046-5070			WOS:000167734100001		
J	RASMUSSEN, T; TANDE, K								TEMPERATURE-DEPENDENT DEVELOPMENT, GROWTH AND MORTALITY IN LARVAE OF THE DEEP-WATER PRAWN PANDALUS-BOREALIS REARED IN THE LABORATORY								MARINE ECOLOGY PROGRESS SERIES				118	1-3			149	157		10.3354/meps118149				MAR 1995	1995	As part of investigations on how increase in temperature affects development, growth and survival in crustaceans, larval biology of the deep-water prawn Pandalus borealis from 2 northern Norwegian fjords was studied. Larvae were maintained in individual glass jars for 60 d in the laboratory with ad libitum food conditions under 4 different temperature regimes. Two cohorts of larvae from the Malangen fjord were introduced to 4.2 degrees C; one ('Malacon') was kept at this temperature and the other ('Malainc') was subjected to a temperature increase of 0.03 degrees C d(-1). Two cohorts from Balsfjorden were introduced to 2.5 degrees C; one ('Balscon') was kept at this temperature and the other ('Balsinc') was subjected to a temperature increase of 0.04 degrees C d(-1). In Balscon, development was clearly arrested from the second zoeal stage (ZII), and only a few individuals moulted to ZIII around Day 50. ZVI occurred at Day 60 in Balsinc and Malainc. Stage durations varied in all groups, but stage duration tended to decrease from ZIII to ZV. There was no significant difference in dry weight between the groups before Day 30. Thereafter, growth was more rapid in the regimes with increasing temperature. There was a clear effect of temperature on mortality. Higher mortalities occurred in the 2 groups held at constant temperatures; under increasing temperatures mortality was low during the entire period. Thus, a high rate of temperature increase favours survival in zoeal stages of P. borealis, more than a constant high temperature. Survival was higher in Balsinc than in Malainc, but this was partly counteracted by a longer period to reach settling as juveniles. These results indicate that, given the same predation regime, the overall survival from hatching to settling would be in the same order of magnitude in the ambient temperature regimes during spring 1991 in both Balsfjorden and Malangen.									15	0	0	0	14	0	15			0171-8630	1616-1599		WOS:A1995QP42600014		
J	Fly, EK; Burnaford, JL; Tullis, A								Temperature effects on the metabolism and microhabitat choice of the keystone predator Pisaster ochraceus								INTEGRATIVE AND COMPARATIVE BIOLOGY				45	6			1132	1132						DEC 2005	2005						Annual Meeting of the Society-for-Integrative-and-Comparative-BiologyAnnual Meeting of the Society-for-Integrative-and-Comparative-Biology	JAN 04-08, 2006JAN 04-08, 2006		Orlando, FLOrlando, FL	0	0	0	0	0	0	0			1540-7063			WOS:000235337601186		
S	Rowan, DJ; Rasmussen, JB; Chant, L						Desmet, G; Blust, RJ; Comans, RNJ; Fernandez, JA; Hilton, J; deBettencourt, A		A bioenergetics approach to modeling seasonal patterns in the bioaccumulation of radiocesium								FRESHWATER AND ESTUARINE RADIOECOLOGY		STUDIES IN ENVIRONMENTAL SCIENCE		68				387	393						1997	1997	A conceptual bioenergetics model that can predict the seasonality in Cs-137 concentrations in fish has been developed and tested with two data sets. Our results suggest that temperature is the driving force behind the observed seasonality (almost 2-fold) in Cs-137 concentrations in fish. Although faster clearance is largely responsible for the observed decline in Cs-137 concentrations at peak water temperatures, ration and growth also contribute. Ration is best modeled as the first derivative of a Gaussian representation of the annual water temperature cycle (producing a bimodal pattern with a minimum at the peak of the summer), whereas growth appears to be a direct function of the temperature curve. This pattern was consistent with ration estimated from gut contents and clearance rates. The model was developed with data from Centrarchids and further testing with other fish taxa is necessary to confirm the generality of these results.					International Seminar on Freshwater and Estuarine RadioecologyInternational Seminar on Freshwater and Estuarine Radioecology	MAR 21-25, 1994MAR 21-25, 1994		LISBON, PORTUGALLISBON, PORTUGAL	7	0	0	0	7	0	7			0166-1116		0-444-82533-9	WOS:000074021900037		
J	Oyugi, Dalmas O.; Cucherousset, Julien; Britton, J. Robert				Cucherousset, Julien/B-5709-2011; Britton, Robert/B-5040-2009	Britton, Robert/0000-0003-1853-3086; Cucherousset, Julien/0000-0003-0533-9479			Temperature-dependent feeding interactions between two invasive fishes competing through interference and exploitation								REVIEWS IN FISH BIOLOGY AND FISHERIES				22	2			499	508		10.1007/s11160-011-9243-5				JUN 2012	2012	Context-dependent ecological interactions between invasive species are important in determining the outcomes of their introductions. The consequences of competitive interactions between the Nile tilapia (interference competitor) and common carp (exploitative competitor) were investigated here across a temperature gradient (20-28A degrees C). These highly invasive fish are now present in many regions where populations increasingly coexist, inducing trophic interactions and niche overlaps. Experimental feeding and growth trials revealed the feeding rate (items s(-1)) and specific growth rate (% day(-1)) of these fishes were not significantly different at 24A degrees C, but were significantly higher for . at 20A degrees C and significantly higher for . at 28A degrees C. An additional experiment completed at 24A degrees C revealed that . rapidly form hierarchies, where dominant fish monopolise food resources through interference, resulting in their faster growth. Introductions of 1 and 3 . (an exploitative competitor) into the hierarchy had no effect on this food monopolisation as carp were excluded through aggression. The addition of 6 . did, however, significantly reduce the food intake of the dominant tilapia. This was due to increased exploitative competition rather than breaking of the hierarchy. The effect of adding 3 . was similar to 6 , suggesting inter- and intra-specific competitive strength was similar. These findings suggest when populations co-exist, temperature-dependent feeding interactions may result in the competitive exclusion of . through the aggressive interference by . , potentially influencing invasion outcomes.									13	0	0	0	13	0	14			0960-3166	1573-5184		WOS:000303894300009		
J	Keller, AA; Klein-MacPhee, G								Impact of elevated temperature on the growth, survival, and trophic dynamics of winter flounder larvae: a mesocosm study								CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES				57	12			2382	2392		10.1139/cjfas-57-12-2382				DEC 2000	2000	Winter flounder (Pseudopleuronectes americanus) is a dominant commercial fish in Narragansett Bay, Rhode Island, and yet factors controlling its recruitment remain unclear. An experiment was conducted with six 13-m(3) land-based mesocosms (5 m deep) from February to April 1997 to address the impact of increased temperature (+3 degreesC) on growth, survival, and trophic dynamics of winter flounder larvae. Objectives were to determine if warmer winter temperatures result in lower survival of winter flounder as a result of increased predator activity or if temperature-induced alterations in the food web result in greater food availability, perhaps leading to increased survival. Analyses of variance revealed significant (P < 0.05) or near-significant (P < 0.10) differences in phytoplankton and zooplankton abundance and biomass between warm and cool mesocosms. Winter flounder egg survival, percent hatch, time to hatch, and initial size were significantly greater in cool systems (P < 0.05). Mortality rates were lower in cool systems and significantly related to the abundance of active predators (P < 0.05). The cumulative impact of decreased survival of eggs and larvae in warm systems may partially explain the decline of winter flounder in Narragansett Bay, which has experienced elevated winter water temperatures in recent years.									34	0	0	0	32	0	34			0706-652X			WOS:000166196700005		
J	Christoffersen, Kirsten S.; Amsinck, Susanne L.; Landkildehus, Frank; Lauridsen, Torben L.; Jeppesen, Erik				Jeppesen, Erik/O-2667-2019; Jeppesen, Erik/A-4463-2012; Lauridsen, Torben L/K-9417-2013	Jeppesen, Erik/0000-0002-0542-369X; Lauridsen, Torben/0000-0003-0139-2395			Lake flora and fauna in relation to ice-melt, water temperature and chemistry at Zackenberg								ADVANCES IN ECOLOGICAL RESEARCH, VOL 40		ADVANCES IN ECOLOGICAL RESEARCH		40				371	389		10.1016/S0065-2504(07)00016-5				2008	2008	The ecology of arctic lakes is strongly influenced by climate-generated variations in snow coverage and by the duration of the ice-free period, which, in turn, affect the physical and chemical conditions of the lakes (Wrona et al., 2005). Most arctic lakes are characterised by a long period (8-10 months) of ice-cover, cold water and low algal biomass. The water temperature and nutrient concentrations, and most probably the nutrient input from the catchments, are closely related to the duration of snow- and ice-cover in the takes. In years when the ice-out is late,-that is, in late July,-phytoplankton photosynthesis is limited by the lack of light and nutrients. Less food is then available to the next link in the food chain, such as copepods and daphnids, with implication on their growth rates.A more maritime climate has been predicted for Northeast Greenland, and an increasing duration of the ice-free period has been observed during the last decade in the lakes at Zackenberg. If this continues, it may result in lower food availability to the top predator of the lakes, the arctic charr Salvelinus alpinus. The results obtained so far indicate that despite the often low abundance of arctic charr, it has a strong regulating impact on the composition and density of the zooplankton community and the abundance of the arctic tadpole shrimp, Lepidurus arcticus, which likely regulates the density of benthic cladocerans.									32	1	0	0	29	0	33			0065-2504			WOS:000256528000016		
J	Lienart, Govinda D. H.; Ferrari, Maud C. O.; McCormick, Mark I.				McCormick, Mark I/J-8301-2014	McCormick, Mark I/0000-0001-9289-1645			Thermal environment and nutritional condition affect the efficacy of chemical alarm cues produced by prey fish								ENVIRONMENTAL BIOLOGY OF FISHES				99	10			729	739		10.1007/s10641-016-0516-7				OCT 2016	2016	A wide variety of prey animals possess damage-released chemical alarm cues that evoke antipredator responses in both conspecifics and some heterospecifics. Several studies have indicated that food availability may influence body condition and in doing so, affect the production of alarm cues. We examined whether food availability (high and low) and temperature (27, 30 and 32 A degrees C) interacted to affect the production of chemical alarm cues by juveniles of a marine tropical prey fish, Pomacentrus moluccensis. Results indicate that poorly-fed fish had depleted energy reserves with rising temperatures compared to well-fed fish. Fish with a poor feeding history also showed depressed growth rate across all temperature treatments. The alarm cues produced by experimental fish triggered stronger antipredator responses as temperature increased up to 30 A degrees C, regardless of the feeding history or body condition of the donor. However, at 32 A degrees C, alarm cues from poorly-fed fish did not elicit as effectively an antipredator response in conspecifics compared to those produced by well-fed fish. The results highlight that warming oceans, in isolation but also in conjunction with changes in food supply, may have a drastic impact on chemically-mediated predator-prey interactions.									4	0	0	0	4	0	4			0378-1909	1573-5133		WOS:000383126700003		
J	Pockl, M; Webb, BW; Sutcliffe, DW								Life history and reproductive capacity of Gammarus fossarum and G-roeseli (Crustacea : Amphipoda) under naturally fluctuating water temperatures: a simulation study								FRESHWATER BIOLOGY				48	1			53	66		10.1046/j.1365-2427.2003.00967.x				JAN 2003	2003	1. Mathematical functions developed in long-term laboratory experiments at different constant temperatures were combined with daily water temperatures for 1991 - 93 in eight Austrian streams and rivers to simulate the complex life histories and reproductive capacities of two freshwater amphipods: Gammarus fossarum and G. roeseli. The functions describe brood development times, hatching success, times taken to reach sexual maturity, growth, and fecundity. The sex ratio was assumed to be 0.5 and an autumn - winter reproductive resting period was based on observations of six river populations. Simulations included summer-cold mountain streams, summer-warm lowland rivers, watercourses fed by groundwater or influenced by heated effluents, and varying amplitudes of change within each year.2. A FORTRAN 77 computer program calculated growth from birth to sexual maturity of first-generation females born on the first day of each calendar month in 1991, and the numbers of offspring successfully released from the maternal broodpouch in successive broods. At the 1991 - 93 regimes of temperature, individual G. fossarum released 127 - 208 offspring and G. roeseli released 120 - 169 in seven or eight successive broods during life spans of less than 2 years in six rivers. Life spans extended into a third year in the relatively cool River Salzach (mean temperature 7.5 degreesC). They were not completed in the very cold River Steyr (mean 5.6, range 2.5 - 7.9 degreesC), where G. fossarum produced five broods ( totalling 120 offspring) and G. roeseli only two broods ( totalling 28 offspring) in the 3-year period. Except in the Steyr, some offspring grew rapidly to maturity and produced several second-generation broods during the simulation period; in the warmest rivers some third-generation broods were also produced. Birth dates, early or late in the year, influenced the subsequent production of broods and young, depending on temperature regimes in particular rivers. Total numbers of offspring produced by the second and third generations represent the theoretical reproductive capacities of G. fossarum and G. roeseli. Minimum and maximum estimates mostly ranged from 100 to 17 300, were larger for G. fossarum except in the warmest river ( March), where temperatures rose above 20 degreesC for 56-78 days in summer, and largest ( maximum 37 600) in the River Voeckla heated by discharge from a power-station (mean 11.5 degreesC). Results from the simulations agree with preliminary assessments of relative abundances for G. fossarum and G. roeseli in several of the study rivers, but in some one or both species appear to be absent. On a wider scale, the present study confirms that G. fossarum is potentially more successful than G. roeseli in cool rivers but indicates that neither species is likely to maintain viable populations in cold rivers strongly influenced by snow and ice-melt.3. The potential impacts of future river warming by increases of 1, 2 and 3 degreesC, due to climate change, vary according to river site, date of fertilisation, the extent of temperature increase, and the species of Gammarus. For Austrian rivers with mean temperatures in the range c. 7 - 10 degreesC, future warming would result in modest changes in the life histories and reproductive capacities of both G. fossarum and G. roeseli; the former would find improved temperature conditions in watercourses that are currently very cold throughout the year, and both would find warm rivers less tolerable.4. The high potential reproductive capacity of gammarids, with rapid production of numerous successive broods when sexual maturity is finally achieved, indicates adaptation to high mortality during the relatively long period of growth to sexual maturity, and provides scope for an opportunistic strategy of emigration from centres of population abundance to colonise new territory when conditions are favourable. Rapid expansion of populations is desirable to combat the effects of environmental catastrophes, both frequent and short-term floods and droughts, and more long-term climatic changes that have occurred several times in glacial - interglacial periods during the current Ice Age.									57	0	1	0	55	0	63			0046-5070			WOS:000179693900005		
J	Miranda, Ricardo J.; Nunes, Jose de Anchieta C. C.; Mariano-Neto, Eduardo; Sippo, James Z.; Barros, Francisco				Mariano-Neto, Eduardo/F-3441-2010; Barros, Francisco/A-3545-2008; Sippo, James/AAR-8261-2020	Mariano-Neto, Eduardo/0000-0002-4204-0882; Barros, Francisco/0000-0002-3037-1991; Miranda, Ricardo J./0000-0002-5499-5504			Do invasive corals alter coral reef processes? An empirical approach evaluating reef fish trophic interactions								MARINE ENVIRONMENTAL RESEARCH				138				19	27		10.1016/j.marenvres.2018.03.013				JUL 2018	2018	Understanding how invasive species affect key ecological interactions and ecosystem processes is imperative for the management of invasions. We evaluated the effects of invasive corals (Tubastraea spp.) on fish trophic interactions in an Atlantic coral reef. Remote underwater video cameras were used to examine fish foraging activity (bite rates and food preferences) on invasive cover levels. Using a model selection approach, we found that fish feeding rates declined with increased invasive cover. For Roving Herbivores (RH) and Sessile Invertivores (SI), an abrupt reduction of fish feeding rates corresponded with higher invasive cover, while feeding rates of Territorial Herbivores (TH) and Mobile Invertivores (MI) decreased linearly with cover increase. Additionally, some fish trophic groups, such as RH, SI and Omnivores (OM), had lower densities in reef sections with high invasive cover. These findings demonstrate that invasive corals negatively impact fish-benthic interactions, and could potentially alter existing trophic relationships in reef ecosystems.									11	0	0	0	8	0	11			0141-1136	1879-0291		WOS:000434748700003	29627113	
J	Gvozdik, Lumir; Boukal, David S.								Impacts of predator-induced behavioural plasticity on the temperature dependence of predator-prey activity and population dynamics								JOURNAL OF ANIMAL ECOLOGY											10.1111/1365-2656.13383		NOV 2020			2020	Predation is a key ecological interaction affecting populations and communities. Climate warming can modify this interaction both directly by the kinetic effects of temperature on biological rates and indirectly through integrated behavioural and physiological responses of the predators and prey. Temperature dependence of predation rates can further be altered by predator-induced plasticity of prey locomotor activity, but empirical data about this effect are lacking.We propose a general framework to understand the influence of predator-induced developmental plasticity on behavioural thermal reaction norms in prey and their consequences for predator-prey dynamics. Using a mesocosm experiment with dragonfly larvae (predator) and newt larvae (prey), we tested if the predator-induced plasticity alters the elevation or the slope of the thermal reaction norms for locomotor activity metrics in prey. We also estimated the joint predator-prey thermal response in mean locomotor speed, which determines prey encounter rate, and modelled the effect of both phenomena on predator-prey population dynamics.Thermal reaction norms for locomotor activity in prey were affected by predation risk cues but with minor influence on the joint predator-prey behavioural response. We found that predation risk cues significantly decreased the intercept of thermal reaction norm for total activity rate (i.e. all body movements) but not the other locomotor activity metrics in the prey, and that prey locomotor activity rate and locomotor speed increased with prey density.Temperature had opposite effects on the mean relative speed of predator and prey as individual speed increased with temperature in predators but decreased in prey. This led to a negligible effect of body temperature on predicted prey encounter rates and predator-prey dynamics. The behavioural component of predator-prey interaction varied much more between individuals than with temperature and the presence of predation risk cues in our system.We conclude that within-population variation in locomotor activity can buffer the influence of body temperature and predation risk cues on predator-prey interactions, and further research should focus on the magnitude and sources of behavioural variation in interacting species to predict the impact of climate change on predator-prey interactions and food web dynamics.									0	0	0	0	0	0	0			0021-8790	1365-2656		WOS:000590992000001	33159686	
J	Zhao, YF; Yu, YH; Feng, WS; Shen, YF								Growth and production of free-living heterotrophic nanoflagellates in a eutrophic lake - Lake Donghu, Wuhan, China								HYDROBIOLOGIA				498	1-3			85	95		10.1023/A:1026239306120				MAY 2003	2003	In situ growth of heterotrophic nanoflagellates (HNF) in Lake Donghu, a eutrophic shallow lake in mainland China, was studied from January 1999 to March 2000 using a modified Weisse protocol. The study results indicated that the growth rates of HNF showed pronounced seasonal variation (-0.37-1.25 d(-1)), reaching the maximum during spring to early summer. When the water temperature was higher than 25.5 degreesC, HNF growth was inversely proportional to water temperature. There was an effect by bacterial abundance and autotrophic picoplankton on HNF growth that depended on location. HNF biomass was the highest in late spring, and the HNF production ranged from -2.25 to 35.45 mg l(-1) d(-1) with mean of 3.17 mg l(-1) d(-1). When considered in the context of biomass and production data for zooplankton in Lake Donghu, it was evident that HNF contributed significantly to the total zooplankton production in Lake Donghu. These in situ studies indicate that temperature and food supply are the major determinants of HNF abundance and productivity.									9	1	0	0	8	0	9			0018-8158	1573-5117		WOS:000186041600002		
J	Tamburi, Nicolas E.; Seuffert, Maria E.; Martin, Pablo R.				Martin, Pablo/P-4916-2019	Martin, Pablo/0000-0002-2987-7901; Seuffert, Maria Emilia/0000-0002-7637-3626			Temperature-induced plasticity in morphology and relative shell weight in the invasive apple snail Pomacea canaliculata								JOURNAL OF THERMAL BIOLOGY				74				331	336		10.1016/j.jtherbio.2018.04.008				MAY 2018	2018	Temperature has a great influence on the life-history traits of freshwater snails. In this study we investigated the long term effects of a range of temperatures on shell morphology of the apple snail Pomacea canaliculata, a highly invasive species and an important pest of rice. Analysis of shells using geometric morphometrics showed that the main source of morphological variation was allometry, which was detected in males but not in females. This intersexual divergence in allometric trajectories generates much of the morphological variation evidenced. In females, the monotonic relationship with temperature produced narrower shells in the snails reared at lower temperatures, and more expanded apertures, relatively bigger than the body whorl, at higher temperatures. We also found an inverse relationship between relative shell weight, a proxy for shell thickness, and temperature. The differences in shape and relative shell weight are attributable to the different growth rates associated with different temperatures. Temperature fluctuation around a mean of 23.2 degrees C seemed to have no influence in shell shape and relative weight when is compared with a constant temperature of 25 degrees C. Information on the influence of temperature on freshwater snails is important for understanding and predicting changes in the face of global climatic change, especially in traits exhibiting great plasticity, such as shell shape and thickness. This work showed that higher temperatures could result in a relatively thinner shell, implying a greater significance of corrosion in flowing waters and a lower resistance to crushing by predators, especially in low latitude areas.									3	0	0	0	3	0	4			0306-4565			WOS:000436526200043	29801646	
J	Lei, Yanli; Li, Chengchun; Li, Tiegang; Jian, Zhimin								THE EFFECT OF TEMPERATURE AND FOOD CONCENTRATION ON INGESTION RATES OF QUINQUELOCULINA SEMINULA ON THE DIATOM NITZSCHIA CLOSTERIUM								JOURNAL OF FORAMINIFERAL RESEARCH				49	1			3	10		10.2113/gsjfr.49.1.3				JAN 2019	2019	The majority of sediment-dwelling foraminifera are thought to be deposit feeders. They use their reticulopodia to gather sediment with associated algae, organic detritus, and bacteria. Uptake of diatoms by foraminifera have been observed but rarely quantified. We measured the clearance (gathering) rate and ingestion rate of diatoms by the common benthic foraminifer Quinqueloculina seminula using Nitzschia closterium as prey under laboratory culture conditions. Grazing experiments were performed to evaluate the effects of temperature (at 12, 15, 18, 21, and 24 degrees C) and food availability (10 to 800 cells mm(-2)) on uptake rates of diatoms. The clearance rates, estimated from the disappearance of food items, were variable (0.59-4.4 mm(2) foram(-1) h(-1)) and did not show a clear relationship with food availability. The maximum clearance rates increased from 1.80 +/- 0.21 to 2.69 +/- 0.32 mm(2) foram(-1) h(-1) when temperature increased from 12 to 18 degrees C and decreased to 2.28 +/- 0.25 mm(2) foram(-1) h(-1) at 24 degrees C. Ingestion rates varied from 1.0 to 43 x 10(3) diatoms foram(-1) h(-1), following a hyperbolic response to food concentrations at all experimental temperatures. The maximum individual ingestion rates increased from 842 +/- 180 to 1648 +/- 480 (mean +/- SE) cells foram(-1) h(-1) and then decreased to 316 +/- 54 cells foram(-1) h(-1) as temperature increased from 12 to 24 degrees C. Experimental results revealed that 12-18 degrees C was the optimal temperature range for Q. seminula feeding for specimens adapted to local conditions. Our study indicates that Q. seminula plays an ecological role by feeding upon benthic diatoms in marine benthic ecosystems.									3	0	0	0	3	0	3			0096-1191			WOS:000457207500002		
J	McQueen, Kate; Marshall, C. Tara								Shifts in spawning phenology of cod linked to rising sea temperatures								ICES JOURNAL OF MARINE SCIENCE				74	6			1561	1573		10.1093/icesjms/fsx025				JUL-AUG 2017	2017	Warming temperatures caused by climate change have the potential to impact spawning phenology of temperate marine fish as some species have temperature-dependent gonadal development. Inter-annual variation in the timing of Atlantic cod (Gadus morhua) spawning in the northern North Sea, central North Sea and Irish Sea was estimated by calculating an annual peak roe month (PRM) from records of roe landings spanning the last three decades. A trend towards earlier PRM was found in all three regions, with estimates of shifts in PRM ranging from 0.9 to 2.4 weeks per decade. Temperatures experienced by cod during early vitellogenesis correlated negatively with PRM, suggesting that rising sea temperatures have contributed to a shift in spawning phenology. A concurrent reduction in the mean size of spawning females excluded the possibility that earlier spawning was due to a shift in size structure towards larger individuals, as large cod spawn earlier than smaller-sized individuals in the North Sea. Further research into the effects of climate change on the phenology of different trophic levels within the North Sea ecosystem should be undertaken to determine whether climate change-induced shifts in spawning phenology will result in a temporal mismatch between cod larvae and their planktonic prey.									11	0	0	0	12	0	12			1054-3139	1095-9289		WOS:000406598500008		
